id_pedido,fecha,hora,distrito,categoria_restaurante,monto_soles,tiempo_entrega_min,calificacion
939,2025-12-12,13,San Borja,Comida rápida,36.35,42.0,4.0
2743,2025-10-06,19,La Molina,Pizza,46.44,45.0,4.0
1553,2025-12-29,15,La Molina,Comida rápida,32.03,45.0,4.0
347,2025-11-07,20,Miraflores,Comida rápida,30.77,40.0,4.0
2549,2025-08-17,21,La Molina,Criolla,53.44,43.0,2.0
1814,2025-10-07,12,Surco,Comida rápida,21.09,41.0,3.0
386,2026-01-19,20,Miraflores,Comida rápida,42.96,39.0,3.0
2550,2025-09-29,20,San Borja,Saludable,36.77,43.0,3.0
2647,2025-11-29,22,San Borja,Saludable,68.1,46.0,
2122,2025-08-18,4,San Borja,Comida rápida,47.54,18.0,5.0
937,2026-02-06,20,San Isidro,Saludable,39.45,24.0,5.0
2624,2025-05-18,18,Miraflores,Postres,34.48,38.0,3.0
2973,2025-06-16,13,Surco,Pizza,63.42,40.0,4.0
1333,2025-08-06,18,San Borja,Comida rápida,33.82,13.0,5.0
1935,2025-12-23,14,San Isidro,Criolla,65.76,39.0,
936,2025-10-27,19,Miraflores,Criolla,36.28,32.0,4.0
567,2025-05-19,22,San Borja,Comida rápida,39.77,30.0,3.0
1855,2026-03-14,13,La Molina,Comida rápida,33.55,61.0,2.0
2466,2025-07-01,18,Surco,Criolla,52.87,40.0,4.0
1646,2025-10-17,18,Miraflores,Pizza,76.41,31.0,4.0
2154,2025-11-19,19,Miraflores,Comida rápida,23.59,24.0,5.0
1793,2025-11-25,13,La Molina,Postres,32.25,60.0,2.0
1431,2025-06-26,21,Miraflores,Criolla,32.07,21.0,4.0
2359,2025-11-06,18,Surco,Comida rápida,13.13,42.0,2.0
1014,2025-08-09,4,La Molina,Criolla,44.59,42.0,3.0
1929,2025-12-29,13,San Isidro,Comida rápida,31.66,54.0,3.0
2285,2025-09-26,22,San Isidro,Pizza,42.51,32.0,4.0
127,2025-09-08,13,Miraflores,Pizza,46.79,33.0,3.0
2127,2026-02-06,13,La Molina,Criolla,62.83,60.0,
1348,2025-07-15,13,Surco,Comida rápida,38.03,27.0,5.0
356,2025-06-23,12,Miraflores,Comida rápida,44.83,32.0,4.0
828,2025-08-03,20,Miraflores,Postres,21.55,35.0,3.0
1640,2025-10-16,12,La Molina,Comida rápida,38.36,61.0,1.0
985,2026-01-30,11,La Molina,Comida rápida,28.78,51.0,4.0
363,2026-02-12,19,San Borja,Postres,27.18,41.0,3.0
346,2025-08-24,13,La Molina,Criolla,32.3,52.0,3.0
2094,2025-08-06,11,Miraflores,Saludable,64.79,39.0,4.0
2585,2025-08-27,5,Surco,Saludable,36.49,23.0,4.0
712,2026-01-11,13,Miraflores,Pizza,41.83,,5.0
2097,2025-08-10,13,San Isidro,Comida rápida,32.53,45.0,2.0
11,2026-03-27,21,Miraflores,Comida rápida,40.71,25.0,4.0
2929,2025-12-29,10,Miraflores,Pizza,71.17,35.0,4.0
1835,2025-07-29,9,Miraflores,Postres,23.58,33.0,5.0
794,2026-04-03,20,Surco,Comida rápida,38.54,45.0,4.0
2811,2026-01-16,14,San Isidro,Saludable,35.31,30.0,5.0
95,2025-07-04,13,San Isidro,Criolla,26.53,29.0,5.0
130,2025-12-04,5,La Molina,Comida rápida,33.49,52.0,
2953,2025-06-13,22,Surco,Comida rápida,39.22,44.0,3.0
1901,2025-06-04,21,San Isidro,Saludable,47.19,31.0,5.0
2839,2025-12-06,22,San Isidro,Comida rápida,25.58,47.0,2.0
1933,2026-01-23,12,Miraflores,Criolla,40.18,38.0,5.0
2182,2025-08-16,12,Surco,Comida rápida,28.34,33.0,4.0
1866,2025-09-04,11,Miraflores,Postres,33.58,19.0,5.0
1659,2025-10-07,20,San Isidro,Pizza,53.33,34.0,3.0
517,2025-06-13,12,Miraflores,Criolla,40.89,36.0,4.0
1858,2025-08-19,12,Miraflores,Criolla,53.78,21.0,5.0
1278,2025-05-07,12,La Molina,Criolla,83.34,45.0,2.0
951,2026-03-27,12,San Isidro,Comida rápida,36.6,36.0,4.0
1121,2025-07-08,0,La Molina,Comida rápida,41.89,41.0,4.0
420,2026-04-30,13,La Molina,Comida rápida,38.06,49.0,2.0
923,2025-08-17,12,San Borja,Criolla,43.68,33.0,5.0
2235,2025-08-27,20,Miraflores,Comida rápida,27.11,27.0,3.0
478,2025-08-08,19,Miraflores,Saludable,48.23,26.0,3.0
2036,2025-10-25,13,Miraflores,Criolla,36.96,30.0,4.0
2213,2025-06-18,20,San Isidro,Comida rápida,33.96,36.0,4.0
1693,2026-02-02,14,San Borja,Pizza,49.5,39.0,5.0
2248,2026-02-15,19,Miraflores,Criolla,54.21,44.0,2.0
1472,2026-01-28,14,Surco,Pizza,64.25,48.0,2.0
1203,2026-04-02,20,Surco,Comida rápida,52.2,41.0,4.0
1670,2025-12-10,14,San Isidro,Criolla,58.25,27.0,3.0
2822,2025-08-08,10,La Molina,Pizza,50.96,39.0,5.0
1971,2026-02-27,21,San Borja,Criolla,23.78,26.0,3.0
821,2025-06-12,13,Surco,Comida rápida,44.83,39.0,4.0
1998,2025-08-28,20,Miraflores,Comida rápida,27.0,43.0,2.0
2916,2026-03-26,13,La Molina,Saludable,62.71,54.0,
1249,2025-10-25,20,Surco,Comida rápida,29.03,35.0,4.0
2705,2026-03-08,12,Surco,Saludable,67.96,44.0,4.0
2658,2025-05-03,13,San Borja,Saludable,56.57,27.0,3.0
1047,2025-07-17,11,Miraflores,Comida rápida,32.15,35.0,5.0
1889,2026-02-24,13,Miraflores,Pizza,64.88,,5.0
616,2025-10-12,7,San Isidro,Comida rápida,35.71,28.0,4.0
1319,2025-05-14,14,Surco,Postres,26.54,35.0,4.0
2932,2025-06-01,12,Miraflores,Pizza,40.31,45.0,
2499,2025-08-25,19,San Borja,Postres,28.59,39.0,4.0
1773,2025-05-24,19,La Molina,Saludable,25.73,43.0,3.0
3000,2025-05-12,13,Miraflores,Saludable,49.73,42.0,3.0
132,2026-04-24,18,Miraflores,Saludable,39.91,30.0,4.0
78,2025-12-01,21,Surco,Criolla,58.31,29.0,3.0
2053,2025-07-25,22,Surco,Saludable,40.33,35.0,4.0
725,2025-09-23,19,Miraflores,Comida rápida,43.87,25.0,5.0
1315,2025-12-10,11,Miraflores,Pizza,64.02,33.0,4.0
1852,2026-03-24,19,Miraflores,Pizza,72.37,,4.0
2334,2026-04-29,11,Miraflores,Criolla,48.82,29.0,4.0
2527,2026-03-10,14,San Isidro,Comida rápida,34.24,32.0,3.0
1373,2025-10-28,18,Miraflores,Comida rápida,28.93,37.0,5.0
1856,2025-07-23,13,Miraflores,Comida rápida,37.14,23.0,5.0
1320,2025-05-09,20,Surco,Pizza,35.51,56.0,3.0
2922,2025-07-15,13,Miraflores,Postres,22.11,41.0,2.0
2207,2025-08-29,13,Surco,Pizza,64.0,46.0,4.0
376,2025-05-26,13,Surco,Criolla,48.36,44.0,2.0
1909,2025-10-06,6,San Isidro,Comida rápida,14.29,28.0,5.0
334,2025-06-15,20,Miraflores,Saludable,42.37,28.0,
2289,2025-06-19,13,Miraflores,Comida rápida,46.84,24.0,5.0
2339,2025-07-23,21,Surco,Criolla,42.18,30.0,4.0
1605,2026-03-24,11,Surco,Pizza,59.38,38.0,5.0
1119,2026-02-23,14,San Borja,Criolla,57.48,14.0,5.0
2876,2026-03-10,20,Miraflores,Pizza,55.25,,3.0
1944,2025-12-26,21,San Isidro,Pizza,45.28,28.0,5.0
2299,2026-01-13,11,Miraflores,Comida rápida,30.08,31.0,3.0
2564,2026-04-15,13,Miraflores,Saludable,51.14,44.0,3.0
1343,2025-06-10,11,La Molina,Postres,35.22,45.0,4.0
321,2025-08-05,19,San Isidro,Criolla,38.58,34.0,4.0
1620,2025-08-23,20,Miraflores,Comida rápida,34.16,38.0,4.0
2733,2025-12-02,20,Surco,Saludable,34.8,55.0,3.0
2061,2025-09-22,12,Surco,Postres,21.33,55.0,4.0
1674,2025-08-21,19,San Isidro,Pizza,52.24,40.0,4.0
1943,2025-08-08,23,La Molina,Criolla,49.98,37.0,4.0
261,2026-04-11,14,Surco,Saludable,39.26,32.0,3.0
1119,2026-02-23,14,San Borja,Criolla,57.48,14.0,5.0
2040,2025-09-03,20,San Borja,Saludable,38.33,45.0,3.0
690,2026-04-13,17,Surco,Pizza,70.02,28.0,3.0
902,2026-02-18,19,Surco,Comida rápida,35.62,46.0,4.0
2027,2026-02-23,12,San Borja,Postres,32.73,36.0,
139,2025-07-02,21,San Borja,Saludable,47.48,47.0,3.0
1918,2025-10-24,22,Surco,Comida rápida,30.22,39.0,3.0
1829,2025-08-24,16,Miraflores,Postres,18.98,25.0,5.0
1574,2026-04-03,13,Surco,Comida rápida,26.2,24.0,4.0
320,2026-02-10,7,Surco,Criolla,31.61,37.0,3.0
654,2025-08-25,22,San Isidro,Saludable,55.92,,3.0
2138,2026-02-24,22,Miraflores,Postres,12.0,46.0,3.0
2360,2025-10-01,21,Miraflores,Comida rápida,42.23,26.0,4.0
559,2026-04-26,13,La Molina,Saludable,45.05,54.0,4.0
113,2026-03-24,12,San Borja,Comida rápida,39.11,33.0,4.0
532,2025-08-13,14,La Molina,Postres,22.29,50.0,
225,2025-08-31,12,Surco,Postres,23.25,39.0,4.0
724,2025-07-04,13,Surco,Pizza,79.23,43.0,3.0
2467,2026-01-11,14,Miraflores,Comida rápida,21.87,,5.0
2885,2026-04-06,11,San Borja,Criolla,65.81,33.0,3.0
1434,2025-05-12,14,Surco,Comida rápida,37.52,41.0,2.0
2367,2025-08-09,1,Miraflores,Saludable,52.53,34.0,4.0
1459,2026-01-05,12,San Isidro,Postres,20.53,39.0,3.0
2747,2026-03-15,18,San Isidro,Criolla,44.21,23.0,4.0
847,2025-05-22,21,San Isidro,Pizza,63.88,44.0,3.0
194,2025-12-19,7,Miraflores,Postres,18.92,25.0,4.0
1465,2025-10-23,22,Miraflores,Criolla,28.68,22.0,5.0
947,2025-07-09,12,La Molina,Pizza,39.82,62.0,2.0
2022,2026-01-31,21,La Molina,Criolla,53.46,44.0,4.0
1630,2026-01-17,12,Surco,Saludable,49.91,23.0,5.0
118,2025-12-02,11,San Isidro,Saludable,41.65,26.0,4.0
646,2025-09-25,20,Surco,Pizza,42.39,,2.0
1871,2025-05-12,13,Miraflores,Saludable,46.14,40.0,5.0
4,2025-08-15,14,Surco,Comida rápida,30.54,41.0,2.0
75,2026-04-16,15,Surco,Comida rápida,30.2,45.0,2.0
1756,2026-01-29,14,Miraflores,Criolla,47.38,24.0,5.0
468,2026-02-09,13,San Isidro,Saludable,29.31,53.0,3.0
6,2025-11-05,20,La Molina,Comida rápida,35.95,49.0,3.0
1247,2025-06-24,20,San Isidro,Pizza,71.78,39.0,4.0
920,2025-07-07,17,San Borja,Criolla,43.8,23.0,4.0
229,2026-03-21,18,San Isidro,Pizza,28.7,31.0,4.0
1064,2025-07-02,19,Surco,Criolla,33.91,29.0,3.0
243,2026-04-11,16,Surco,Comida rápida,39.96,34.0,4.0
2317,2025-08-29,11,San Isidro,Saludable,37.81,30.0,4.0
1161,2026-04-11,13,Surco,Saludable,54.32,40.0,4.0
2556,2026-03-10,11,Surco,Postres,22.67,33.0,3.0
1527,2025-07-12,12,La Molina,Saludable,43.12,45.0,3.0
1606,2026-01-06,20,Miraflores,Saludable,24.58,39.0,5.0
2832,2025-07-23,21,Miraflores,Comida rápida,12.0,19.0,5.0
2365,2026-04-07,13,Miraflores,Comida rápida,35.91,21.0,5.0
2588,2026-01-21,14,San Borja,Criolla,42.99,35.0,3.0
1990,2025-07-03,12,Miraflores,Saludable,50.28,40.0,4.0
2390,2026-01-31,13,Miraflores,Comida rápida,26.02,28.0,5.0
1976,2026-01-25,12,Miraflores,Criolla,63.3,,2.0
1762,2025-09-22,18,Miraflores,Comida rápida,35.26,24.0,5.0
1306,2026-04-29,18,Miraflores,Saludable,29.52,35.0,4.0
1542,2025-12-12,20,Miraflores,Saludable,47.8,40.0,4.0
623,2026-03-23,13,San Isidro,Criolla,54.77,25.0,5.0
2351,2025-07-05,12,Miraflores,Criolla,46.31,26.0,5.0
1494,2025-12-13,14,San Borja,Pizza,85.03,38.0,4.0
111,2025-09-12,14,San Isidro,Saludable,29.64,26.0,4.0
2782,2025-07-17,12,Miraflores,Saludable,48.37,34.0,4.0
1170,2025-09-14,14,Miraflores,Criolla,48.89,34.0,3.0
2500,2026-02-06,11,San Borja,Comida rápida,32.46,20.0,4.0
233,2025-09-21,21,Miraflores,Postres,30.67,17.0,4.0
67,2026-01-15,13,Miraflores,Saludable,32.78,29.0,5.0
2753,2026-03-10,14,San Borja,Criolla,62.51,25.0,5.0
2073,2026-02-11,22,San Borja,Saludable,32.59,34.0,4.0
2193,2026-03-06,20,Surco,Comida rápida,31.35,39.0,5.0
537,2025-12-03,18,Surco,Saludable,61.56,39.0,4.0
126,2025-08-09,18,San Isidro,Pizza,57.25,27.0,4.0
2134,2025-05-12,12,Miraflores,Pizza,35.0,39.0,5.0
1255,2026-03-19,21,La Molina,Pizza,67.97,,4.0
2717,2025-12-16,5,Miraflores,Postres,29.35,49.0,3.0
1977,2025-07-19,13,San Isidro,Saludable,29.55,40.0,3.0
2501,2025-11-12,13,La Molina,Pizza,63.8,52.0,3.0
2999,2025-09-14,18,Miraflores,Pizza,68.69,25.0,5.0
2076,2026-02-28,17,San Isidro,Comida rápida,24.2,28.0,4.0
485,2025-05-10,18,Miraflores,Comida rápida,17.5,27.0,4.0
1655,2026-03-10,11,San Isidro,Saludable,34.49,29.0,4.0
2721,2025-06-07,12,Miraflores,Comida rápida,26.65,36.0,
2303,2026-04-19,13,San Isidro,Pizza,48.49,35.0,4.0
2443,2026-03-25,12,San Isidro,Criolla,39.04,47.0,2.0
1775,2025-06-15,12,Surco,Criolla,62.32,47.0,4.0
919,2025-05-25,14,Surco,Criolla,46.55,34.0,4.0
1647,2026-04-21,19,La Molina,Pizza,56.04,,2.0
1027,2025-07-15,9,San Borja,Comida rápida,35.61,30.0,4.0
1031,2026-03-16,19,San Borja,Pizza,53.62,31.0,4.0
883,2025-09-04,21,Surco,Comida rápida,35.75,20.0,4.0
1336,2025-07-14,12,San Isidro,Comida rápida,35.24,34.0,
2258,2025-11-04,6,Miraflores,Comida rápida,59.43,37.0,4.0
365,2025-09-28,12,Surco,Saludable,47.33,32.0,4.0
2126,2025-07-24,18,San Isidro,Comida rápida,22.91,43.0,2.0
28,2025-12-22,12,Miraflores,Pizza,58.32,39.0,4.0
474,2025-11-20,13,Miraflores,Postres,20.54,38.0,5.0
526,2026-04-02,13,Surco,Postres,33.11,47.0,3.0
726,2025-12-10,20,San Isidro,Criolla,42.37,44.0,4.0
56,2026-04-05,12,Miraflores,Criolla,59.07,42.0,3.0
639,2025-09-03,20,San Isidro,Comida rápida,25.57,31.0,4.0
303,2025-09-12,22,Miraflores,Criolla,70.44,27.0,4.0
2652,2025-06-13,12,San Borja,Saludable,33.4,29.0,5.0
1277,2026-03-07,19,Miraflores,Saludable,58.4,38.0,3.0
2680,2025-12-10,17,Surco,Comida rápida,15.65,31.0,4.0
625,2026-02-25,19,San Borja,Comida rápida,50.66,48.0,4.0
2056,2025-11-09,19,San Borja,Postres,39.65,36.0,5.0
1281,2025-10-08,0,San Borja,Pizza,61.23,31.0,5.0
1050,2025-07-28,12,Miraflores,Criolla,39.27,,3.0
337,2025-12-19,18,Miraflores,Comida rápida,24.06,25.0,4.0
48,2026-01-29,12,La Molina,Postres,25.48,53.0,4.0
107,2026-01-16,19,La Molina,Pizza,45.99,72.0,3.0
1080,2025-10-04,19,Miraflores,Pizza,59.52,35.0,3.0
2262,2025-12-04,19,San Isidro,Saludable,48.57,41.0,3.0
1145,2025-09-10,16,San Borja,Postres,22.15,29.0,5.0
2424,2025-10-07,18,Miraflores,Saludable,43.76,31.0,4.0
1837,2025-08-30,3,Miraflores,Criolla,36.48,20.0,5.0
1754,2026-02-04,20,San Borja,Criolla,45.45,43.0,2.0
1102,2025-12-02,12,San Isidro,Criolla,65.79,32.0,4.0
1969,2025-10-11,11,La Molina,Comida rápida,39.72,35.0,4.0
524,2025-06-04,20,San Borja,Comida rápida,33.44,38.0,4.0
2281,2025-09-07,12,La Molina,Pizza,72.79,58.0,3.0
1429,2025-05-17,21,La Molina,Saludable,60.74,58.0,2.0
2651,2025-07-27,14,Surco,Criolla,25.87,36.0,4.0
604,2026-01-08,15,Miraflores,Criolla,44.96,17.0,5.0
1490,2025-10-08,4,San Isidro,Comida rápida,29.53,29.0,
2591,2025-09-17,12,Miraflores,Criolla,55.7,40.0,4.0
61,2025-07-20,12,Surco,Pizza,60.02,48.0,
2795,2026-04-15,12,Surco,Pizza,50.05,40.0,3.0
672,2025-05-20,21,San Isidro,Pizza,63.37,25.0,
93,2025-05-15,2,San Borja,Comida rápida,22.55,41.0,3.0
667,2026-01-07,13,Miraflores,Comida rápida,39.82,38.0,5.0
1888,2026-03-03,19,Miraflores,Comida rápida,17.51,36.0,4.0
281,2025-08-24,2,Surco,Comida rápida,41.9,39.0,
1720,2025-06-27,19,Surco,Pizza,53.07,44.0,3.0
360,2025-10-21,11,San Isidro,Comida rápida,37.41,10.0,5.0
900,2025-12-25,5,Surco,Comida rápida,14.2,47.0,
1936,2025-05-18,19,San Isidro,Postres,28.18,41.0,2.0
1995,2025-11-20,22,Miraflores,Saludable,32.15,15.0,4.0
2350,2025-12-23,12,Surco,Comida rápida,35.23,41.0,3.0
761,2026-02-12,21,San Isidro,Comida rápida,28.0,33.0,4.0
2159,2025-09-18,13,Miraflores,Postres,31.58,44.0,3.0
2667,2025-09-05,12,San Borja,Saludable,18.6,44.0,3.0
43,2026-03-03,12,La Molina,Criolla,50.48,50.0,3.0
2174,2025-05-02,15,Miraflores,Pizza,69.98,28.0,5.0
205,2025-11-03,13,La Molina,Saludable,29.55,64.0,2.0
1474,2025-10-06,14,Surco,Criolla,40.24,32.0,4.0
2101,2026-04-04,13,San Isidro,Postres,18.8,22.0,5.0
69,2025-11-07,17,Miraflores,Criolla,46.63,38.0,4.0
1876,2025-12-29,13,La Molina,Criolla,45.82,90.0,2.0
2417,2025-07-31,13,Miraflores,Comida rápida,19.37,28.0,4.0
2232,2025-08-16,19,Miraflores,Comida rápida,36.71,35.0,4.0
138,2025-10-26,19,Miraflores,Comida rápida,17.0,52.0,4.0
797,2026-04-12,13,Surco,Saludable,41.26,,
2181,2026-04-16,13,San Isidro,Pizza,47.04,31.0,4.0
2129,2026-02-28,8,San Isidro,Comida rápida,44.47,30.0,3.0
759,2025-11-21,13,Miraflores,Comida rápida,36.23,37.0,4.0
542,2025-11-08,21,San Isidro,Criolla,60.74,21.0,5.0
1020,2025-08-03,20,La Molina,Pizza,67.23,62.0,2.0
2326,2026-02-03,21,San Isidro,Saludable,49.62,38.0,5.0
166,2025-08-16,12,Surco,Criolla,61.95,34.0,4.0
249,2025-09-05,12,Surco,Saludable,53.6,42.0,2.0
1332,2025-08-17,22,Surco,Comida rápida,37.15,36.0,3.0
2018,2025-10-08,13,San Borja,Postres,13.11,45.0,3.0
447,2025-05-01,19,San Borja,Comida rápida,32.28,35.0,4.0
1359,2025-08-06,14,San Borja,Saludable,29.44,29.0,4.0
2146,2025-05-21,18,Surco,Comida rápida,30.67,34.0,5.0
1330,2025-10-01,13,San Borja,Pizza,46.25,39.0,4.0
2958,2025-10-14,20,Surco,Pizza,46.93,41.0,4.0
2151,2025-09-01,19,Miraflores,Comida rápida,18.76,29.0,
435,2026-01-30,12,Miraflores,Criolla,40.33,41.0,2.0
2123,2026-03-26,7,San Isidro,Pizza,48.79,31.0,4.0
578,2025-09-21,11,Surco,Comida rápida,42.37,23.0,4.0
2429,2025-06-29,13,Surco,Pizza,58.88,30.0,4.0
2787,2025-07-29,14,San Isidro,Comida rápida,31.7,38.0,5.0
1849,2025-06-10,13,Surco,Criolla,49.16,58.0,1.0
763,2026-04-13,21,San Isidro,Pizza,40.84,,4.0
389,2025-07-31,21,Surco,Criolla,48.64,35.0,4.0
236,2025-09-01,14,La Molina,Comida rápida,31.03,46.0,3.0
2649,2025-06-19,14,San Isidro,Pizza,59.98,32.0,3.0
1985,2026-01-31,18,San Isidro,Criolla,73.41,23.0,5.0
268,2025-06-06,22,Miraflores,Comida rápida,33.45,34.0,
771,2026-01-14,13,La Molina,Pizza,38.15,44.0,4.0
2166,2025-12-25,13,Surco,Saludable,41.98,25.0,5.0
438,2026-04-11,13,San Isidro,Postres,28.57,42.0,3.0
674,2025-12-19,13,Surco,Comida rápida,31.75,44.0,4.0
250,2025-06-08,20,La Molina,Comida rápida,30.98,51.0,2.0
2202,2025-12-06,9,Miraflores,Pizza,96.81,23.0,4.0
1575,2025-07-01,15,Surco,Criolla,44.12,36.0,5.0
2143,2026-03-22,14,Miraflores,Criolla,63.25,27.0,5.0
2082,2025-07-02,14,Miraflores,Postres,22.26,16.0,5.0
2662,2025-05-23,13,Surco,Comida rápida,17.69,43.0,4.0
2612,2025-11-29,12,San Borja,Postres,17.09,56.0,2.0
2785,2026-04-24,6,Miraflores,Comida rápida,28.63,23.0,5.0
449,2026-02-14,20,Surco,Criolla,47.59,28.0,4.0
1470,2025-12-09,12,San Borja,Criolla,45.45,53.0,2.0
717,2026-02-10,13,Surco,Saludable,54.42,36.0,
473,2025-12-24,6,San Isidro,Criolla,47.77,40.0,4.0
2659,2025-11-07,12,Miraflores,Criolla,40.41,22.0,
2049,2025-10-04,12,Miraflores,Comida rápida,18.06,24.0,5.0
1902,2025-08-01,19,San Borja,Criolla,34.43,43.0,2.0
1169,2026-03-05,13,Surco,Comida rápida,31.66,38.0,4.0
83,2025-11-24,19,Miraflores,Comida rápida,43.55,36.0,3.0
2463,2025-07-02,19,San Borja,Pizza,45.95,42.0,4.0
1461,2026-03-31,0,San Isidro,Pizza,51.71,29.0,4.0
1894,2026-04-17,12,Miraflores,Pizza,48.08,46.0,4.0
1669,2026-02-19,13,Miraflores,Pizza,69.24,50.0,
2001,2025-10-03,16,La Molina,Saludable,44.77,41.0,4.0
476,2026-04-06,20,La Molina,Pizza,60.88,64.0,2.0
518,2026-02-09,22,Miraflores,Comida rápida,31.81,23.0,5.0
405,2026-03-01,13,Surco,Comida rápida,33.9,55.0,4.0
385,2026-03-17,13,San Borja,Postres,34.71,43.0,3.0
2472,2025-12-15,10,La Molina,Comida rápida,28.54,,2.0
2153,2026-02-16,14,Miraflores,Comida rápida,34.52,36.0,4.0
1634,2025-10-15,13,Miraflores,Comida rápida,31.02,27.0,3.0
2907,2025-07-04,15,San Isidro,Comida rápida,33.04,12.0,5.0
689,2025-08-30,18,La Molina,Criolla,65.59,47.0,4.0
1241,2026-04-24,23,Surco,Saludable,55.63,57.0,1.0
63,2026-04-25,11,La Molina,Postres,21.23,54.0,4.0
853,2026-04-11,19,Surco,Postres,21.59,30.0,5.0
2897,2026-04-19,0,La Molina,Saludable,49.08,,4.0
2517,2025-05-17,22,San Isidro,Comida rápida,26.71,24.0,4.0
1263,2025-06-20,13,Surco,Pizza,59.26,42.0,3.0
224,2025-10-31,14,La Molina,Pizza,51.15,46.0,4.0
2194,2025-10-19,14,San Borja,Comida rápida,29.07,31.0,4.0
374,2025-10-17,13,San Isidro,Comida rápida,27.88,45.0,3.0
1825,2025-12-11,9,La Molina,Comida rápida,45.46,26.0,5.0
2579,2026-02-16,9,Miraflores,Comida rápida,23.33,23.0,5.0
2917,2025-08-06,12,San Borja,Comida rápida,43.06,40.0,4.0
2943,2025-08-24,14,Surco,Criolla,37.69,26.0,4.0
2729,2025-05-04,19,La Molina,Postres,29.47,54.0,3.0
10,2025-12-01,21,San Isidro,Criolla,40.94,33.0,5.0
1945,2025-07-26,20,Surco,Criolla,68.9,34.0,3.0
1839,2025-08-14,12,Miraflores,Criolla,45.48,26.0,4.0
709,2025-06-04,21,Miraflores,Pizza,55.23,25.0,5.0
256,2026-02-22,13,San Isidro,Criolla,28.06,40.0,4.0
1618,2026-03-14,18,San Isidro,Postres,25.37,39.0,4.0
390,2026-04-19,12,Miraflores,Pizza,63.64,36.0,4.0
1582,2025-08-28,7,Miraflores,Comida rápida,41.27,26.0,4.0
925,2025-08-19,19,Miraflores,Criolla,37.05,38.0,4.0
2037,2026-02-18,22,La Molina,Criolla,46.22,48.0,2.0
2441,2025-08-07,22,Miraflores,Comida rápida,48.43,30.0,4.0
1225,2026-02-10,19,Surco,Saludable,44.74,43.0,
1947,2025-05-14,21,Surco,Criolla,44.66,37.0,5.0
740,2025-08-07,11,Miraflores,Criolla,55.47,39.0,5.0
41,2026-03-16,12,Surco,Postres,24.65,36.0,5.0
869,2026-03-15,20,Surco,Pizza,54.69,44.0,3.0
540,2025-10-11,20,San Borja,Criolla,43.78,34.0,4.0
2552,2025-09-10,19,Surco,Criolla,41.17,57.0,1.0
1372,2026-03-03,12,San Isidro,Pizza,61.49,34.0,3.0
1146,2026-02-17,6,San Isidro,Comida rápida,36.02,26.0,4.0
1032,2025-06-29,19,San Isidro,Comida rápida,24.43,35.0,5.0
373,2025-06-08,12,Surco,Pizza,53.92,54.0,2.0
668,2025-12-15,12,San Isidro,Comida rápida,33.44,36.0,4.0
358,2026-03-19,19,San Isidro,Saludable,51.59,34.0,5.0
968,2025-07-14,19,Surco,Comida rápida,34.09,38.0,
1354,2026-03-09,19,Surco,Pizza,66.32,45.0,3.0
1036,2026-01-22,13,Miraflores,Comida rápida,31.67,41.0,2.0
471,2025-06-16,19,Surco,Criolla,52.45,40.0,3.0
1397,2025-06-05,1,San Isidro,Saludable,49.87,18.0,4.0
2665,2025-08-16,22,Surco,Comida rápida,41.31,44.0,3.0
1550,2026-04-14,14,Miraflores,Comida rápida,48.86,33.0,
1257,2026-03-24,13,San Borja,Pizza,46.65,41.0,3.0
2095,2025-08-10,12,Surco,Saludable,46.88,55.0,3.0
1556,2025-12-12,21,San Borja,Pizza,47.4,23.0,4.0
2633,2025-12-22,12,La Molina,Postres,19.43,58.0,2.0
1251,2025-05-08,19,San Isidro,Pizza,55.72,38.0,4.0
1700,2025-05-17,13,San Borja,Saludable,38.6,22.0,5.0
1253,2026-03-09,20,Miraflores,Pizza,62.68,35.0,3.0
2828,2026-04-29,12,San Isidro,Saludable,46.79,36.0,5.0
80,2025-11-06,18,Surco,Comida rápida,27.3,35.0,3.0
1173,2025-08-25,18,Miraflores,Pizza,39.1,33.0,4.0
815,2025-06-03,12,Miraflores,Pizza,29.75,33.0,5.0
1853,2025-10-25,5,San Isidro,Pizza,74.68,29.0,5.0
2221,2025-08-08,13,La Molina,Criolla,58.28,54.0,3.0
2673,2025-09-21,14,La Molina,Pizza,50.97,46.0,2.0
2106,2026-03-06,11,San Borja,Saludable,46.83,37.0,5.0
134,2025-11-23,13,Miraflores,Saludable,31.59,30.0,4.0
1141,2026-03-12,23,La Molina,Criolla,49.33,50.0,2.0
934,2025-08-09,13,San Isidro,Pizza,37.91,38.0,4.0
929,2025-08-19,11,Miraflores,Comida rápida,29.35,34.0,5.0
824,2026-01-04,13,Miraflores,Comida rápida,44.04,32.0,5.0
1532,2026-02-17,19,La Molina,Criolla,34.11,53.0,2.0
1215,2026-01-12,1,Surco,Comida rápida,31.16,32.0,5.0
505,2025-09-29,19,San Borja,Criolla,34.05,27.0,4.0
2663,2025-05-30,16,Miraflores,Pizza,44.71,30.0,4.0
2396,2026-03-06,12,Miraflores,Criolla,37.6,14.0,5.0
1997,2026-03-01,13,San Borja,Criolla,30.52,35.0,4.0
2435,2025-09-07,21,San Isidro,Comida rápida,31.59,37.0,3.0
1959,2025-09-07,13,Miraflores,Pizza,73.52,26.0,4.0
1385,2025-12-18,22,San Isidro,Pizza,22.43,26.0,4.0
895,2025-05-07,12,San Borja,Saludable,48.54,36.0,5.0
